invoice_id,list_of_goods,customer_id
10599048,"['hot dogs', 'mashed potato', 'flax seed', 'deodorant', 'asparagus', 'milk', 'tomatoes', 'escalope', 'yogurt cake', 'green beans']",6986
11164958,"['bramble', 'yams', 'spaghetti', 'cottage cheese', 'laptop', 'mineral water', 'airpods', 'fromage blanc', 'gluten free bar', 'avocado', 'black tea', 'champagne', 'nonfat milk', 'pasta', 'shrimp', 'toilet paper']",19653
11570088,"['shallot', 'mashed potato', 'asparagus', 'burger sauce', 'milk']",2368
8088345,"['candy bars', 'cottage cheese', 'pokemon violet', 'oil', 'catfish', 'cologne', 'barbecue sauce']",31908
3249700,"['tooth brush', 'samsung galaxy 10', 'frozen vegetables', 'oil', 'muffins', 'ham', 'blueberries', 'barbecue sauce', 'tea']",11903
3460407,"['samsung galaxy 10', 'frozen vegetables', 'oil', 'portal', 'laptop', 'almonds', 'pet food', 'eggs', 'cologne', 'olive oil']",8263
4344009,"['cotton buds', 'avocado', 'ratchet & clank', 'tomatoes', 'melons', 'carrots', 'canned_tuna', 'brownies', 'salad', 'tomato sauce']",23404
1298587,"['tooth brush', 'meatballs', 'eggplant', 'mashed potato', 'avocado', 'asparagus', 'fresh bread', 'carrots', 'tomatoes', 'water spray']",5549
4768325,"['cake', 'french fries', 'oil', 'airpods', 'catfish', 'ratchet & clank', 'gums', 'tomatoes', 'carrots', 'spinach', 'cooking oil']",30201
4095974,"['bramble', 'oatmeal', 'cooking oil']",2814
2967578,"['candy bars', 'napkins', 'oatmeal', 'phone charger', 'oil', 'melons', 'green beans', 'cooking oil', 'tea']",9962
1366750,"['turkey', 'oil', 'asparagus']",18525
9411139,"['iphone 10', 'black beer', 'light cream', 'iPad', 'energy bar', 'gadget for tiktok streaming', 'pancakes', 'energy drink', 'metroid prime', 'megaman zero 4', 'protein bar']",13586
6621042,"['pokemon violet', 'cereals', 'energy drink', 'half-life 2', 'cookies', 'megaman zero']",19103
11120078,"['oil', 'spinach']",1885
9882580,"['cooking oil', 'airpods', 'strawberries', 'ratchet & clank', 'hand protein bar', 'pancakes', 'minecraft', 'babies food', 'ratchet & clank 2']",24375
7908059,"['candy bars', 'shallot', 'eggplant', 'spaghetti', 'barbecue sauce', 'oil', 'almonds', 'yogurt cake', 'olive oil', 'butter', 'cat food', 'cooking oil']",15498
5274535,"['dessert wine', 'pokemon sword', 'muffins', 'almonds', 'light mayo']",29392
9299559,"['megaman zero 3', 'asparagus', 'carrots', 'tomatoes', 'body spray']",5192
12018439,"['bacon', 'asparagus', 'pokemon sword', 'fresh bread', 'ratchet & clank', 'babies food', 'escalope', 'minecraft', 'half-life 2']",1587
2693293,"['tooth brush', 'hot dogs', 'spaghetti', 'oil', 'champagne', 'nonfat milk', 'mayonnaise', 'half-life 2', 'phone car charger', 'iMac', 'fresh tuna']",12432
1305069,"['napkins', 'rice', 'pokemon shield', 'dog food', 'gluten free bar', 'ratchet & clank', 'milk', 'minecraft', 'babies food', 'sandwich', 'ratchet & clank 3', 'herb & pepper']",20116
4226648,"['shampoo', 'mint green tea', 'oil', 'airpods', 'deodorant', 'asparagus', 'gadget for tiktok streaming', 'whole weat flour', 'salmon', 'cologne', 'chicken', 'barbecue sauce']",16666
2664851,"['pokemon shield', 'seabass', 'mayonnaise', 'minecraft', 'babies food', 'white wine', 'cookies', 'toilet paper']",28238
2247690,"['candy bars', 'soup', 'cake', 'oil', 'final fantasy XXII', 'energy drink', 'almonds', 'corn', 'cooking oil', 'tea']",25701
2483425,"['beer', 'mineral water', 'trout', 'white wine', 'vacuum cleaner', 'chutney']",15137
7346786,"['cottage cheese', 'phone charger', 'grated cheese', 'fromage blanc', 'pokemon scarlet', 'champagne', 'shrimp', 'bluetooth headphones']",25755
422111,"['oil', 'pokemon sword', 'cream', 'toothpaste', 'green tea', 'babies food', 'ham', 'salmon', 'ratchet & clank 2', 'mint', 'chocolate bread']",15206
3579301,"['soup', 'iPad', 'ketchup', 'bacon', 'oil', 'ratchet & clank', 'babies food', 'light mayo']",6419
5403306,"['tooth brush', 'cake', 'soup', 'oil', 'deodorant', 'catfish', 'gums', 'ratchet & clank 2', 'cologne', 'toilet paper', 'cooking oil', 'tea']",730
6663391,"['megaman zero 3', 'mayonnaise', 'champagne', 'blueberries', 'ratchet & clank 3']",3909
4006881,"['gadget for tiktok streaming', 'oatmeal', 'energy drink', 'metroid fusion']",17010
9761820,"['light cream', 'cake', 'beer', 'cat food', 'honey', 'milk', 'herb & pepper', 'salt']",24329
597725,"['cake', 'light cream', 'oil', 'gadget for tiktok streaming', 'deodorant', 'milk', 'whole weat flour', 'ham', 'cologne', 'razor']",16113
3419141,"['candy bars', 'shampoo', 'cake', 'laptop', 'airpods', 'green beans', 'milk', 'parmesan cheese', 'muffins', 'pet food', 'ground beef', 'eggs', 'salmon', 'tea']",4009
4100856,"['soda', 'cotton buds', 'eggplant', 'frozen vegetables', 'strawberries', 'asparagus', 'sparkling water', 'tomatoes', 'ham', 'cooking oil']",75
8210242,"['oil', 'avocado', 'fresh bread', 'white wine', 'phone car charger', 'chutney', 'tea']",10379
9102537,"['hot dogs', 'spaghetti', 'megaman zero 3', 'mashed potato', 'laptop', 'frozen smoothie', 'turkey', 'asparagus', 'shower gel', 'champagne', 'parmesan cheese', 'salmon', 'bluetooth headphones', 'fresh tuna']",9059
8779585,"['soup', 'cake', 'mineral water', 'oil', 'asparagus', 'milk', 'butter', 'cooking oil']",22684
812996,"['candy bars', 'oil', 'seabass', 'gadget for tiktok streaming', 'vegetables mix', 'tomatoes', 'butter']",31415
10028088,"['pickles', 'iPad', 'energy bar', 'gadget for tiktok streaming', 'megaman zero 4', 'final fantasy XXII', 'pancakes', 'energy drink', 'iMac', 'fresh tuna', 'protein bar', 'metroid fusion']",8637
3381144,"['zucchini', 'cooking oil', 'pokemon shield', 'ring light', 'ratchet & clank', 'minecraft', 'babies food', 'extra dark chocolate', 'canned_tuna', 'toilet paper', 'ratchet & clank 2']",11168
8258231,"['shampoo', 'candy bars', 'cake', 'spaghetti', 'oil', 'portal', 'fresh bread', 'milk', 'babies food', 'cologne', 'light mayo', 'cooking oil', 'mushroom cream sauce', 'tea']",24153
12103128,"['gums', 'babies food', 'pet food', 'megaman zero', 'tea']",2182
1816498,"['tooth brush', 'cake', 'oatmeal', 'laptop', 'oil', 'strawberries', 'megaman zero 4', 'fresh bread', 'tomatoes', 'carrots', 'olive oil', 'cooking oil']",26620
3910842,"['spaghetti', 'deodorant', 'catfish', 'toothpaste', 'whole weat flour', 'babies food', 'half-life 2', 'chicken', 'cooking oil']",30055
9864745,"['candy bars', 'cake', 'oatmeal', 'frozen vegetables', 'oil', 'deodorant', 'gums', 'mayonnaise', 'yogurt cake', 'half-life: alyx', 'light mayo', 'tomato juice', 'cooking oil']",29070
7347962,"['soup', 'milk', 'escalope', 'toilet paper', 'protein bar', 'tea']",6078
7754010,"['oil', 'portal', 'gums', 'olive oil', 'cooking oil']",5652
9048794,"['cottage cheese', 'seabass', 'gluten free bar', 'sparkling water', 'white wine', 'vacuum cleaner', 'bluetooth headphones']",28918
9458376,"['milk', 'babies food', 'minecraft', 'pet food', 'salad']",4832
10900418,"['dessert wine', 'cotton buds', 'cooking oil', 'grated cheese', 'oil', 'ketchup', 'deodorant', 'gluten free bar', 'pet food', 'half-life 2', 'ground beef', 'cologne', 'chicken', 'fresh tuna']",15604
395531,"['soda', 'asparagus', 'shower gel', 'gums', 'tomatoes', 'whole weat flour', 'green beans', 'tomato sauce']",4909
3853902,"['tooth brush', 'cooking oil', 'grated cheese', 'ratchet & clank', 'cream', 'carrots', 'babies food', 'minecraft', 'sandwich', 'ratchet & clank 3', 'pet food', 'olive oil', 'portal 2', 'ratchet & clank 2']",29920
3925692,"['iMac', 'babies food', 'cooking oil']",21431
9209626,"['cottage cheese', 'gadget for tiktok streaming', 'shrimp', 'ratchet & clank 3', 'iMac']",20345
5392392,"['megaman zero 3', 'ring light', 'avocado', 'green beans', 'deodorant', 'champagne', 'parmesan cheese', 'ground beef', 'light mayo', 'fresh tuna']",1582
1688384,"['tomatoes', 'cotton buds', 'deodorant', 'asparagus']",16624
6634828,"['pickles', 'soup', 'mashed potato', 'frozen vegetables', 'bacon', 'fromage blanc', 'green grapes', 'asparagus', 'gadget for tiktok streaming', 'pokemon scarlet', 'tomatoes', 'blueberries', 'green beans', 'mint', 'protein bar', 'cauliflower']",6287
5966292,"['candy bars', 'whole wheat pasta', 'napkins', 'oatmeal', 'mineral water', 'oil', 'deodorant', 'catfish', 'black tea', 'corn', 'cologne', 'barbecue sauce']",29075
10626794,"['bramble', 'soda', 'hot dogs', 'turkey', 'pokemon shield', 'ratchet & clank', 'pet food', 'babies food', 'sandwich', 'cooking oil']",25566
4223544,"['oil', 'deodorant', 'muffins', 'yogurt cake', 'half-life 2', 'cologne', 'barbecue sauce', 'fresh tuna']",28291
2783994,"['cake', 'mashed potato', 'oil', 'gums', 'melons', 'cookies', 'salad', 'tea']",22910
5114774,"['spaghetti', 'cottage cheese', 'grated cheese', 'portal', 'catfish', 'champagne', 'parmesan cheese', 'blueberries', 'sandwich', 'ground beef', 'bluetooth headphones', 'fresh tuna']",21776
11556090,"['vacuum cleaner', 'toilet paper', 'energy bar', 'tooth brush']",8875
7403820,"['antioxydant juice', 'samsung galaxy 10', 'frozen vegetables', 'oil', 'black tea', 'fresh bread', 'fresh tuna', 'green tea']",1196
10046135,"['candy bars', 'cake', 'napkins', 'cooking oil', 'frozen vegetables', 'oil', 'asparagus', 'vegetables mix', 'parmesan cheese', 'escalope', 'chocolate bread', 'salt']",3892
4033411,"['beer', 'turkey', 'cereals', 'asparagus', 'energy drink', 'white wine', 'ham', 'french wine', 'cauliflower']",32632
7039928,"['soda', 'asparagus', 'toothpaste', 'tomatoes', 'metroid prime', 'cooking oil']",16491
1161047,"['cotton buds', 'oil', 'deodorant', 'gums', 'pasta', 'salmon', 'cologne', 'toilet paper', 'barbecue sauce', 'fresh tuna']",33603
5404741,"['cotton buds', 'french fries', 'bacon', 'sparkling water', 'babies food', 'minecraft', 'ratchet & clank 2', 'cooking oil']",627
11358071,"['black beer', 'dessert wine', 'shallot', 'seabass', 'whole weat flour', 'energy drink', 'half-life 2', 'white wine']",6363
5019761,"['candy bars', 'napkins', 'samsung galaxy 10', 'deodorant', 'catfish', 'milk', 'parmesan cheese', 'metroid prime', 'water spray', 'cologne', 'chicken', 'butter', 'barbecue sauce', 'protein bar']",24295
4967947,"['spaghetti', 'beer', 'ring light', 'gluten free bar', 'ham', 'eggs', 'light mayo', 'iMac', 'fresh tuna']",23789
8543134,"['napkins', 'strong cheese', 'frozen smoothie', 'oil', 'seabass', 'mayonnaise', 'ham', 'cologne']",33107
6314341,"['bramble', 'soup', 'cake', 'phone charger', 'oil', 'portal', 'fresh bread', 'gums', 'cookies', 'olive oil', 'herb & pepper', 'cauliflower']",25057
6092762,"['pickles', 'grated cheese', 'oil', 'tomatoes', 'babies food', 'metroid prime', 'sandwich', 'french wine']",28190
5226514,"['cider', 'oatmeal', 'cottage cheese', 'oil', 'ketchup', 'shower gel', 'blueberries', 'cookies', 'butter', 'cooking oil', 'tea']",33828
7706999,"['soup', 'gluten free bar', 'pokemon sword', 'babies food', 'salmon', 'herb & pepper']",1826
7928211,"['candy bars', 'dessert wine', 'cider', 'airpods', 'flax seed', 'ratchet & clank 3', 'white wine', 'chili', 'salt']",26223
4497134,"['bramble', 'soda', 'strong cheese', 'gadget for tiktok streaming', 'oil', 'white wine', 'chili', 'french wine']",7660
4211729,"['shampoo', 'cake', 'eggplant', 'french fries', 'oil', 'champagne', 'mayonnaise', 'green beans']",30614
9334275,"['iphone 10', 'meatballs', 'spaghetti', 'frozen smoothie', 'champagne', 'salmon', 'spinach', 'red wine']",32682
6254380,"['final fantasy XIX', 'turkey', 'frozen vegetables', 'bacon', 'ratchet & clank', 'milk', 'fresh bread', 'babies food', 'pet food', 'minecraft', 'chili', 'sandwich', 'cat food', 'cooking oil']",11451
6346507,"['soda', 'meatballs', 'cotton buds', 'eggplant', 'asparagus', 'red wine', 'tomatoes', 'melons', 'carrots', 'mint green tea', 'butter', 'cauliflower']",641
1143101,"['mashed potato', 'asparagus', 'shower gel', 'carrots', 'melons', 'tomatoes', 'blueberries', 'salad', 'zucchini', 'cauliflower']",17845
317407,"['cake', 'avocado', 'flax seed', 'asparagus', 'toothpaste', 'carrots', 'melons', 'mint green tea', 'herb & pepper', 'cooking oil']",148
9612010,"['whole wheat rice', 'rice', 'phone charger', 'grated cheese', 'frozen vegetables', 'oil', 'fromage blanc', 'mineral water', 'deodorant', 'fresh bread', 'yogurt cake', 'cologne', 'barbecue sauce', 'mushroom cream sauce']",30021
5760421,"['soup', 'oil', 'gums', 'butter']",31359
3407714,"['iPad', 'spaghetti', 'ring light', 'fromage blanc', 'champagne', 'shrimp', 'brownies', 'herb & pepper', 'iMac', 'bluetooth headphones', 'fresh tuna']",27553
5270573,"['protein bar', 'cottage cheese', 'strawberries', 'champagne', 'nonfat milk', 'gums', 'parmesan cheese', 'pet food', 'whole weat flour', 'phone car charger', 'green beans', 'bluetooth headphones', 'fresh tuna']",7343
5546346,"['iphone 10', 'spaghetti', 'cottage cheese', 'samsung galaxy 10', 'airpods', 'fromage blanc', 'champagne', 'pancakes', 'muffins', 'ratchet & clank 2']",12994
1476685,"['yams', 'cotton buds', 'cottage cheese', 'laptop', 'frozen smoothie', 'gluten free bar', 'asparagus', 'catfish', 'burger sauce', 'champagne', 'hand protein bar', 'pancakes', 'ground beef', 'bluetooth headphones', 'cooking oil']",31030
11978522,"['yams', 'tooth brush', 'candy bars', 'mineral water', 'bacon', 'vegetables mix', 'fresh bread', 'tomatoes', 'melons', 'carrots', 'body spray', 'ratchet & clank 2']",17274
9537058,"['candy bars', 'cake', 'napkins', 'oil', 'deodorant', 'final fantasy XXII', 'eggs', 'cooking oil']",23001
4887335,"['beer', 'hand protein bar', 'babies food', 'white wine', 'salt']",18192
2282673,"['dessert wine', 'ratchet & clank', 'champagne', 'pokemon scarlet', 'red wine', 'green grapes', 'salt']",29894
1405973,"['chocolate', 'cotton buds', 'hot dogs', 'asparagus', 'tomatoes', 'melons', 'final fantasy XX', 'toilet paper', 'butter', 'megaman zero 4', 'tea']",11236
10698851,"['candy bars', 'soup', 'dessert wine', 'beer', 'fresh bread', 'babies food', 'white wine', 'pet food', 'french wine']",2449
10303597,"['mashed potato', 'avocado', 'asparagus', 'milk', 'carrots', 'tomatoes', 'toothpaste', 'salad']",25338
11270415,"['shampoo', 'pokemon shield', 'pokemon sword', 'ratchet & clank', 'cream', 'babies food', 'canned_tuna']",2231
41617,"['candy bars', 'cake', 'napkins', 'whole wheat pasta', 'light cream', 'mineral water', 'oil', 'sparkling water', 'toothpaste', 'tomatoes', 'canned_tuna', 'spinach', 'salad', 'cooking oil', 'green grapes']",21687
10725419,"['strong cheese', 'ring light', 'dog food', 'champagne', 'almonds', 'escalope', 'corn', 'phone car charger', 'burgers', 'bluetooth headphones', 'fresh tuna']",6689
1517346,"['barbecue sauce', 'frozen smoothie', 'oil', 'shower gel', 'tomatoes', 'parmesan cheese', 'cookies', 'megaman zero 4', 'cat food', 'tea']",13579
2832940,"['iPad', 'energy bar', 'gadget for tiktok streaming', 'pancakes', 'energy drink', 'half-life 2', 'phone car charger', 'metroid fusion']",29749
4162981,"['phone charger', 'champagne', 'brownies', 'nonfat milk', 'blueberries', 'cookies', 'mint', 'chutney', 'fresh tuna', 'metroid fusion']",3327
2572336,"['dessert wine', 'cooking oil', 'beer', 'white wine', 'chocolate bread']",17302
6910864,"['shallot', 'razor', 'avocado', 'asparagus', 'hand protein bar', 'tomatoes', 'carrots', 'toilet paper', 'tomato juice', 'megaman zero 4']",31623
584700,"['shampoo', 'mashed potato', 'asparagus', 'toothpaste', 'tomatoes', 'cookies', 'salad', 'tea']",10728
11857917,"['antioxydant juice', 'oil', 'green tea', 'water spray', 'barbecue sauce', 'cooking oil']",31190
3599718,"['grated cheese', 'strong cheese', 'bacon', 'pet food', 'ham', 'cauliflower']",31537
6069635,"['candy bars', 'soup', 'oil', 'tomatoes', 'escalope', 'ham', 'burgers', 'zucchini', 'mushroom cream sauce']",18518
5222901,"['pokemon shield', 'cereals', 'fresh bread', 'gums', 'milk', 'babies food', 'cooking oil', 'tea']",9085
11057829,"['pokemon shield', 'laptop', 'gadget for tiktok streaming', 'ratchet & clank', 'energy drink', 'metroid prime', 'iMac', 'mushroom cream sauce']",22144
2459887,"['cider', 'soda', 'beer', 'cereals', 'seabass', 'champagne', 'gums', 'sandwich', 'chili', 'salt']",9149
3298242,"['candy bars', 'cake', 'oil', 'cooking oil']",29754
6146703,"['shampoo', 'energy bar', 'mashed potato', 'oil', 'asparagus', 'tomatoes', 'half-life: alyx', 'ham', 'zucchini', 'green grapes']",11818
8617439,"['chocolate', 'soup', 'napkins', 'rice', 'cottage cheese', 'grated cheese', 'oil', 'muffins', 'sandwich', 'burgers', 'ratchet & clank 2']",23039
8182106,"['black beer', 'dessert wine', 'bramble', 'cider', 'soda', 'rice', 'beer', 'gluten free bar', 'fresh bread', 'hand protein bar', 'trout', 'milk', 'white wine', 'spinach', 'light mayo', 'salt']",19127
3589606,"['shampoo', 'mayonnaise', 'ground beef']",16876
5956144,"['megaman zero 3', 'strong cheese', 'megaman zero 2', 'ratchet & clank', 'fresh bread', 'corn', 'minecraft', 'babies food', 'phone car charger', 'olive oil']",29091
4311279,"['vegetables mix', 'ratchet & clank', 'pokemon sword', 'almonds', 'babies food', 'french wine']",23400
3574680,"['shampoo', 'napkins', 'samsung galaxy 10', 'megaman zero', 'pasta', 'spinach', 'chicken']",5747
6410267,"['candy bars', 'cake', 'cooking oil', 'fromage blanc', 'cookies', 'zucchini', 'tea']",14762
9548558,"['black beer', 'chocolate', 'megaman zero 3', 'spaghetti', 'laptop', 'frozen smoothie', 'oil', 'avocado', 'champagne', 'blueberries', 'iMac', 'body spray', 'chutney']",9320
8940766,"['candy bars', 'cake', 'cotton buds', 'oil', 'fromage blanc', 'bacon', 'toothpaste', 'cologne', 'olive oil', 'barbecue sauce', 'green grapes']",2897
9596110,"['protein bar', 'bacon', 'ratchet & clank', 'toothpaste', 'energy drink', 'fresh bread', 'phone car charger', 'ratchet & clank 2', 'french wine']",2991
5630673,"['yams', 'whole wheat pasta', 'mashed potato', 'frozen vegetables', 'portal', 'asparagus', 'tomatoes', 'melons', 'megaman zero 4']",13046
5608497,"['cake', 'cereals', 'oil', 'strawberries', 'cream', 'gums', 'milk']",12692
4952616,"['minecraft', 'bacon', 'babies food', 'ratchet & clank 3']",2904
408410,"['soup', 'tooth brush', 'napkins', 'antioxydant juice', 'mashed potato', 'mint green tea', 'gums', 'almonds', 'babies food', 'cologne', 'toilet paper', 'salad', 'barbecue sauce', 'cauliflower']",14195
1622614,"['whole wheat pasta', 'cake', 'samsung galaxy 10', 'mineral water', 'vegetables mix', 'energy drink', 'pasta']",18836
8005381,"['iphone 10', 'soup', 'gadget for tiktok streaming', 'dog food', 'pancakes', 'brownies', 'energy drink', 'portal 2', 'extra dark chocolate', 'phone car charger', 'protein bar', 'mushroom cream sauce']",7798
